lng,lat
-73.96566,40.765549
-73.995377,40.733376
-73.964188,40.773483
-73.976837,40.754814
-73.979691,40.760803
-73.966911,40.76498
-73.965858,40.758476
-73.961563,40.764351
-73.996727,40.766514
-73.947418,40.790749
-73.993713,40.752426
-73.988228,40.747532
-73.960274,40.761848
-73.980896,40.759987
-73.982277,40.778194
-73.972252,40.756725
-73.980141,40.785606
-73.969986,40.756866
-73.988556,40.754108
-73.976913,40.788399
-73.993652,40.750484
-73.967438,40.770271
-73.990494,40.725002
-73.960114,40.778934
-73.991623,40.740856
-73.977959,40.752491
-73.99865,40.744984
-73.97966,40.781067
-73.968292,40.757397
-73.99781,40.741798
-73.969994,40.758179
-73.964325,40.7714
-73.95546,40.764191
-73.971893,40.755581
-73.985886,40.74353
-73.989563,40.776485
-73.871216,40.773781
-73.983109,40.774326
-73.981819,40.748451
-73.984337,40.744736
-74.002686,40.739365
-73.981155,40.766941
-73.99408,40.751179
-73.985992,40.726479
-73.957054,40.774597
-73.981987,40.749935
-73.789902,40.646477
-73.981201,40.758606
-74.004509,40.747162
-73.99099,40.755615
-73.993843,40.751751
-73.949463,40.781166
-74.004112,40.752773
-73.997276,40.736698
-73.976685,40.751537
-73.970284,40.765514
-73.975563,40.751186
-74.003067,40.749657
-73.994011,40.751286
-73.982506,40.764771
-73.958145,40.766186
-74.010704,40.711632
-73.985466,40.773781
-73.950211,40.783627
-73.990768,40.746166
-73.992897,40.724327
-73.972122,40.754448
-73.981651,40.780533
-73.956497,40.779743
-74.004219,40.721905
-73.955544,40.776798
-73.983391,40.738552
-73.955795,40.787987
-73.967903,40.762802
-73.961411,40.806339
-73.862785,40.768711
-73.952599,40.677078
-73.983673,40.743801
-73.991188,40.755547
-73.982262,40.776608
-73.961281,40.801643
-73.997162,40.725739
-73.967056,40.75885
-73.862808,40.769073
-73.991158,40.742088
-73.977043,40.764416
-73.975128,40.777691
-73.953308,40.788467
-73.981361,40.781548
-73.956863,40.780643
-73.972267,40.789021
-73.976189,40.791046
-73.982101,40.731548
-73.958565,40.777962
-73.989616,40.753109
-73.961807,40.773884
-74.000488,40.728752
-73.966759,40.757504
-73.959694,40.762932
-74.000443,40.732357
-73.965363,40.755024
-73.955711,40.779354
-73.991493,40.735123
-74.000175,40.723858
-73.960739,40.778309
-73.997284,40.714428
-73.981468,40.763687
-74.00576,40.745461
-73.955772,40.782131
-73.965721,40.756248
-73.978172,40.736923
-73.976952,40.759621
-74.001183,40.721588
-74.006622,40.703873
-74.007767,40.704826
-74.005203,40.733318
-73.976654,40.750137
-73.986938,40.733841
-73.985619,40.752338
-73.985748,40.735371
-73.98246,40.755283
-73.949303,40.78545
-73.98671,40.725601
-73.965012,40.76672
-73.982079,40.783184
-73.971115,40.758568
-73.873215,40.773876
-73.965797,40.763023
-74.000244,40.726658
-73.988838,40.748837
-73.991547,40.749512
-73.99852,40.723446
-73.976173,40.751408
-73.981865,40.746159
-73.863243,40.769909
-73.985703,40.738476
-73.987244,40.756073
-73.995239,40.712269
-74.002647,40.721157
-73.987747,40.729046
-73.978592,40.754322
-74.004196,40.753136
-74.002724,40.740799
-73.988724,40.72258
-73.982376,40.776928
-74.002632,40.744717
-73.977486,40.752686
-74.002335,40.729561
-73.970535,40.761379
-73.979752,40.776203
-73.985352,40.746395
-73.959991,40.779354
-73.975212,40.787498
-73.980064,40.733482
-73.949974,40.771858
-74.003471,40.732529
-73.984352,40.740124
-73.961449,40.771553
-73.969971,40.756821
-74.013329,40.703995
-74.016006,40.711128
-74.007561,40.726131
-73.974068,40.79166
-73.983383,40.771091
-73.958191,40.764851
-73.986534,40.751514
-73.952606,40.766418
-73.984482,40.724842
-73.98365,40.754745
-73.840012,40.729439
-73.985947,40.752304
-73.978577,40.778187
-74.004272,40.707458
-73.862762,40.76902
-73.97934,40.749725
-73.978073,40.758556
-74.000816,40.757824
-73.986534,40.740112
-73.990051,40.739071
-73.976295,40.753853
-73.981705,40.770077
-73.870682,40.773617
-73.863159,40.769321
-73.955276,40.783031
-73.961975,40.770683
-73.991631,40.749676
-73.969048,40.790916
-73.972725,40.749962
-73.863426,40.770088
-73.954773,40.780457
-73.946739,40.772354
-74.000275,40.732216
-73.978477,40.763771
-74.001396,40.730904
-73.976021,40.759758
-73.98748,40.738605
-73.983475,40.74696
-73.984428,40.764622
-73.969833,40.763077
-73.992508,40.768276
-73.992783,40.749466
-74.010445,40.717918
-73.975914,40.747299
-73.98011,40.741802
-73.976212,40.751659
-73.961159,40.774803
-73.973099,40.793026
-73.953819,40.790791
-73.965836,40.795506
-73.982399,40.731499
-73.958534,40.764652
-73.962303,40.779079
-73.995773,40.740108
-73.885246,40.772945
-73.97123,40.762421
-73.973915,40.784241
-73.994049,40.74131
-73.997993,40.75124
-73.974068,40.763668
-74.003731,40.740398
-73.991577,40.732059
-74.01635,40.710434
-73.730934,40.635464
-73.955894,40.776218
-73.989288,40.737488
-73.974014,40.760937
-73.976059,40.763302
-73.954834,40.777588
-73.978188,40.7509
-73.807526,40.655682
-74.000168,40.722809
-73.99987,40.753891
-74.186691,40.693226
-73.986649,40.776928
-73.993065,40.750168
-74.01162,40.703926
-73.988838,40.739681
-73.957962,40.776276
-73.955818,40.76757
-73.94873,40.778175
-73.98391,40.65657
-74.009888,40.705322
-73.971054,40.755531
-73.760002,40.709454
-73.954536,40.783661
-73.98233,40.766727
-74.039009,40.713245
-73.96489,40.766636
-73.945557,40.800343
-73.993446,40.687588
-74.001335,40.736103
-73.958,40.773113
-74.004105,40.733437
-73.964905,40.683102
-73.995171,40.754799
-74.001854,40.709335
-73.977356,40.713417
-73.976898,40.745178
-74.010872,40.644627
-73.870361,40.750683
-73.897591,40.741772
-73.972473,40.765247
-73.980255,40.759026
-74.012047,40.713722
-73.989639,40.748108
-73.997337,40.746822
-73.985466,40.753086
-74.003464,40.752308
-73.981308,40.759266
-73.972557,40.758785
-73.967194,40.760311
-74.01622,40.710426
-73.979584,40.756531
-73.981651,40.759922
-73.922348,40.867256
-73.973717,40.769306
-73.981071,40.685455
-73.963951,40.773788
-73.979301,40.754414
-73.987579,40.728676
-73.994453,40.727722
-74.003494,40.714596
-73.976761,40.764477
-74.005371,40.727573
-74.005371,40.726456
-73.968536,40.767754
-73.949516,40.78537
-73.985237,40.73188
-73.97937,40.760345
-73.979301,40.756573
-73.972816,40.790619
-73.972198,40.7579
-73.98024,40.76289
-73.989082,40.741611
-74.006538,40.706535
-73.964539,40.801933
-74.011971,40.720886
-73.93531,40.757492
-73.973427,40.747349
-73.975281,40.760555
-73.97657,40.754105
-73.988548,40.743744
-74.009705,40.723007
-73.97818,40.752884
-74.004692,40.757374
-74.010925,40.714989
-74.000534,40.720875
-73.991287,40.770351
-73.981262,40.752811
-73.974014,40.750771
-73.955345,40.773579
-73.989204,40.758121
-73.984123,40.754978
-73.9692,40.785431
-73.99025,40.750843
-73.987946,40.751686
-73.98629,40.737289
-73.980049,40.789936
-73.979431,40.75296
-73.793968,40.64463
-73.978836,40.754524
-73.963943,40.760891
-73.971451,40.760185
-73.979843,40.761108
-73.982491,40.746166
-74.014366,40.714886
-74.003281,40.74884
-73.971901,40.758995
-73.953995,40.787487
-73.97538,40.741386
-73.979172,40.750343
-73.977928,40.751747
-73.981972,40.778656
-73.974487,40.751186
-73.982811,40.722946
-73.994431,40.680885
-73.984741,40.756142
-73.871513,40.731113
-73.973892,40.693287
-73.958656,40.760906
-73.925568,40.762043
-73.985718,40.717991
-74.001038,40.73822
-74.007835,40.740253
-74.002251,40.745991
-73.958946,40.762524
-74.013,40.709862
-73.982285,40.777996
-73.958557,40.668983
-73.983253,40.760254
-73.975166,40.730011
-73.945534,40.716587
-73.91758,40.743252
-73.953674,40.743896
-73.98877,40.773788
-73.978996,40.745888
-73.98938,40.741531
-73.903885,40.763195
-73.953415,40.767391
-73.98185,40.759647
-73.914917,40.769516
-73.994423,40.712276
-73.99614,40.721771
-73.983131,40.762676
-74.035202,40.745289
-73.983025,40.747337
-74.011024,40.703518
-73.996727,40.742813
-73.956116,40.763786
-73.978104,40.758427
-73.976578,40.757008
-73.97908,40.74757
-73.971756,40.745686
-73.872482,40.774506
-73.971481,40.782532
-74.001701,40.725037
-73.952141,40.777088
-73.986412,40.740597
-73.987526,40.754356
-73.971703,40.760715
-73.986816,40.756287
-73.970062,40.7644
-73.973427,40.761871
-73.990517,40.769978
-73.955482,40.764194
-73.975266,40.755547
-73.975784,40.760441
-73.954498,40.769951
-73.952576,40.772388
-73.971603,40.756142
-73.959091,40.709656
-73.98539,40.757618
-73.996544,40.715557
-73.98896,40.773548
-73.974113,40.724583
-73.922203,40.769173
-73.97863,40.782673
-73.955475,40.708416
-73.916672,40.743759
-73.997345,40.725815
-73.932625,40.798195
-73.977737,40.749008
-73.999023,40.749752
-73.908287,40.771107
-73.951302,40.689053
-73.957359,40.718536
-74.016685,40.704762
-73.981522,40.743935
-73.939095,40.848808
-73.919853,40.753899
-74.007568,40.705967
-73.962639,40.710049
-73.983986,40.738331
-74.007637,40.708286
-74.009064,40.702473
-73.981621,40.736416
-73.965179,40.765907
-73.948875,40.802635
-73.911858,40.706871
-73.995178,40.755348
-73.783333,40.771477
-73.98085,40.761543
-73.991371,40.760201
-73.99073,40.738819
-73.970436,40.752125
-73.83593,40.711739
-73.94091,40.80492
-73.956161,40.717812
-73.952034,40.798717
-73.987,40.749607
-73.962631,40.799191
-73.97316,40.752998
-73.790436,40.643867
-73.976135,40.79137
-73.967445,40.76593
-73.980789,40.764015
-73.968491,40.764847
-74.013741,40.714386
-74.01091,40.7229
-74.006363,40.706551
-73.978508,40.772667
-73.98307,40.765083
-73.965958,40.795689
-73.985115,40.745667
-73.956017,40.783829
-73.990768,40.740414
-73.980255,40.743385
-73.981796,40.740772
-73.991577,40.729858
-73.995895,40.7309
-73.999512,40.732658
-73.979843,40.753002
-73.977577,40.752708
-74.004143,40.733486
-73.954277,40.766186
-73.937477,40.758453
-74.013771,40.714005
-73.990471,40.756016
-73.993538,40.752304
-73.991417,40.764786
-73.972603,40.749908
-73.982956,40.762577
-73.980026,40.755192
-73.955536,40.777035
-73.980026,40.760998
-73.983582,40.738338
-73.954002,40.766636
-73.97612,40.758987
-73.940285,40.844494
-73.979637,40.776245
-74.009644,40.722221
-73.972214,40.745667
-73.991615,40.742397
-73.982536,40.745247
-73.979836,40.752186
-73.992493,40.743378
-73.953339,40.77177
-73.985794,40.752502
-73.980087,40.740765
-73.928391,40.752041
-73.975365,40.741341
-73.99437,40.724483
-73.96434,40.763866
-73.987389,40.765247
-73.980911,40.763607
-73.944176,40.814442
-73.904678,40.775108
-74.00441,40.757832
-73.990753,40.750984
-73.945961,40.835323
-73.984962,40.695969
-73.981262,40.742004
-73.923744,40.767982
-73.992981,40.757927
-73.899933,40.711342
-73.946701,40.706997
-74.011375,40.708172
-73.967422,40.798649
-73.964378,40.802273
-73.950951,40.774776
-73.913605,40.714787
-73.993813,40.666916
-73.987137,40.775951
-73.972351,40.781136
-74.000786,40.737061
-73.851807,40.72768
-73.988213,40.722679
-73.947754,40.826996
-73.988457,40.723152
-73.981392,40.781254
-73.975784,40.647774
-73.979263,40.762547
-73.947723,40.779552
-73.948769,40.80407
-73.95285,40.776691
-73.997269,40.679466
-74.004555,40.737572
-73.96656,40.676262
-73.964226,40.792358
-73.956955,40.687531
-73.982269,40.777561
-73.986549,40.757599
-73.741821,40.773743
-73.919098,40.871128
-74.003319,40.748936
-73.954361,40.777287
-73.959709,40.713985
-73.967812,40.756073
-73.974274,40.645748
-73.962021,40.76786
-74.003265,40.733021
-73.979958,40.753147
-73.970131,40.782642
-74.001205,40.717762
-74.00695,40.729488
-73.947586,40.780281
-73.975128,40.759377
-73.936668,40.84531
-73.990166,40.756584
-74.010117,40.701996
-73.981766,40.736752
-73.94442,40.834679
-74.000275,40.732658
-73.947418,40.791
-74.001228,40.733871
-73.987549,40.718418
-74.001389,40.626076
-73.986923,40.728168
-74.00843,40.71994
-73.963036,40.767632
-73.990974,40.695335
-73.975136,40.790012
-73.96109,40.77787
-74.010147,40.720589
-73.978226,40.766514
-73.980591,40.758846
-73.974411,40.754768
-73.950523,40.775837
-73.984009,40.754745
-73.805733,40.65134
-73.981392,40.750942
-73.953445,40.76733
-74.009949,40.703491
-73.98455,40.764778
-73.990868,40.750767
-73.992554,40.737446
-73.986671,40.756306
-74.002251,40.738731
-73.984711,40.753563
-73.968025,40.786999
-73.957458,40.785824
-73.784821,40.645721
-73.975197,40.751179
-73.952217,40.77272
-73.954895,40.786293
-73.980118,40.765045
-73.94706,40.749092
-73.977684,40.752975
-73.99707,40.747349
-74.007256,40.707817
-73.97924,40.756184
-73.983528,40.721935
-73.988953,40.752964
-73.997993,40.751076
-73.993713,40.767155
-73.970123,40.749043
-73.972191,40.756641
-73.974945,40.750214
-73.864075,40.769661
-73.990822,40.75605
-74.00985,40.720158
-73.996231,40.738258
-73.972443,40.758968
-73.970047,40.762306
-73.972992,40.761475
-73.97821,40.757557
-74.009979,40.721607
-74.002068,40.746906
-73.980415,40.760212
-73.980171,40.745869
-73.96563,40.766056
-73.979706,40.761471
-73.991364,40.755486
-73.963448,40.77734
-73.973602,40.751709
-73.970482,40.794048
-73.971161,40.763885
-73.980072,40.738987
-73.954964,40.764061
-73.937584,40.758011
-73.7826,40.64875
-73.975273,40.752434
-73.984024,40.754753
-73.974007,40.754833
-73.973312,40.795116
-73.974564,40.793392
-73.952499,40.780739
-73.94989,40.782074
-73.987694,40.756744
-73.973923,40.758415
-74.001137,40.746708
-73.989647,40.754021
-73.985382,40.754585
-73.870468,40.773525
-73.962555,40.794571
-73.993362,40.764587
-73.978783,40.738579
-73.993744,40.724678
-73.973122,40.783657
-73.970329,40.761532
-73.871193,40.771744
-74.010704,40.71907
-73.999046,40.728226
-73.959396,40.759193
-73.971184,40.761433
-73.994247,40.759548
-74.014946,40.711952
-73.980446,40.760502
-73.983025,40.747898
-73.981956,40.782558
-74.014488,40.704128
-73.97364,40.763111
-73.98613,40.752594
-73.972984,40.764301
-73.980072,40.751839
-73.980064,40.760712
-73.987366,40.750572
-73.943924,40.807049
-74.012405,40.714767
-73.937874,40.792641
-73.977829,40.675713
-73.97216,40.640617
-73.986443,40.767525
-73.867386,40.898209
-74.004974,40.735451
-73.985603,40.775227
-73.98114,40.781891
-73.999306,40.727699
-73.920738,40.756779
-73.958038,40.811119
-73.988892,40.774227
-74.013527,40.675838
-73.920074,40.745907
-73.991226,40.755108
-74.00425,40.742489
-74.001511,40.726242
-73.950104,40.714088
-73.978088,40.783047
-73.977493,40.752182
-73.990807,40.739761
-74.00383,40.742062
-73.912628,40.769524
-73.862274,40.695969
-73.996971,40.759369
-73.930336,40.756992
-73.923576,40.764294
-73.946648,40.775806
-74.001976,40.736458
-73.953049,40.745434
-74.016327,40.706097
-73.966431,40.789261
-73.987282,40.76292
-73.973274,40.75946
-73.977509,40.789089
-73.984528,40.76173
-73.98365,40.743553
-73.994156,40.73209
-73.995895,40.764126
-73.963982,40.756786
-73.975502,40.744461
-73.953911,40.765232
-74.013763,40.714012
-73.988129,40.76973
-73.983727,40.758606
-73.927971,40.705036
-74.006348,40.740433
-73.85598,40.878963
-73.974083,40.788906
-73.906509,40.887051
-73.995987,40.753254
-73.848244,40.722794
-73.994362,40.755962
-74.002655,40.68515
-73.956558,40.74625
-73.981064,40.764648
-73.968277,40.690197
-73.991966,40.759296
-73.984596,40.725685
-74.003418,40.725143
-73.961884,40.764359
-74.015305,40.709167
-73.984459,40.760887
-73.993042,40.754856
-74.014,40.714344
-73.993195,40.748203
-74.007576,40.715618
-74.014099,40.715065
-73.981766,40.759781
-73.985016,40.742355
-73.978828,40.774956
-73.98613,40.762291
-73.87114,40.728458
-73.958977,40.809673
-73.933144,40.76366
-73.969185,40.752346
-73.975945,40.756748
-73.977821,40.773743
-73.975052,40.751205
-73.990044,40.739574
-74.007309,40.710861
-73.86306,40.768597
-74.005684,40.705833
-73.992096,40.744125
-73.954536,40.765865
-74.01326,40.716461
-73.9375,40.758205
-73.959846,40.762505
-74.013359,40.716263
-73.954224,40.764095
-73.972504,40.764996
-73.97361,40.752213
-73.99501,40.739933
-73.96917,40.75613
-73.977928,40.726101
-74.004005,40.74152
-73.989029,40.767616
-73.987251,40.748573
-74.008041,40.703087
-73.952988,40.787716
-73.980522,40.748116
-73.972725,40.758854
-73.872223,40.774433
-73.989845,40.736794
-74.005249,40.728733
-73.977997,40.757259
-74.000336,40.748806
-73.982483,40.768337
-73.99144,40.765179
-73.98735,40.746311
-73.952744,40.786461
-73.966171,40.793167
-73.859535,40.757938
-73.98439,40.764534
-73.926956,40.75729
-73.959953,40.762287
-74.013985,40.714001
-73.969154,40.748482
-73.984787,40.759323
-73.92749,40.752575
-73.960342,40.766357
-73.972214,40.759857
-73.981354,40.760906
-74.002327,40.725296
-73.98175,40.747124
-73.937904,40.753647
-74.006813,40.706841
-73.974838,40.78767
-73.969208,40.795441
-74.007339,40.715771
-73.971016,40.755993
-74.006729,40.730377
-74.001091,40.724178
-74.011597,40.723148
-73.850418,40.83717
-73.87236,40.774422
-73.959724,40.767403
-73.975716,40.758465
-73.974136,40.794724
-73.935776,40.853771
-73.978416,40.757008
-73.972771,40.758762
-74.001205,40.724251
-73.97937,40.776791
-73.968376,40.757366
-74.002327,40.760506
-73.985352,40.775501
-73.963463,40.765518
-73.970207,40.762207
-74.015533,40.709938
-74.010193,40.719601
-73.987328,40.754692
-73.968689,40.764687
-73.985207,40.774399
-73.983475,40.752007
-73.990585,40.745987
-73.981445,40.766769
-74.008453,40.746269
-73.992043,40.754776
-73.977959,40.742374
-73.986656,40.753151
-73.961494,40.780411
-74.007706,40.732792
-74.002312,40.718796
-73.996834,40.756229
-73.908058,40.755356
-73.985039,40.742176
-73.980644,40.742367
-74.004997,40.741707
-73.944672,40.711578
-73.991219,40.73925
-73.989159,40.755802
-73.800415,40.794205
-73.991409,40.757809
-73.971725,40.757927
-73.99556,40.739239
-73.970207,40.758896
-73.97345,40.763817
-73.994781,40.765614
-74.004684,40.752171
-73.981033,40.742073
-73.987129,40.739681
-73.993378,40.757107
-73.957085,40.785954
-73.962814,40.715073
-73.984383,40.767288
-74.003265,40.715218
-73.972,40.760048
-73.995506,40.746525
-74.183556,40.688274
-73.842239,40.72049
-73.976654,40.757542
-73.951248,40.752071
-73.94352,40.840424
-73.983269,40.755577
-73.992409,40.694054
-73.952858,40.791885
-73.954803,40.777355
-73.983658,40.761383
-73.990166,40.751396
-73.971191,40.760777
-73.9767,40.739262
-74.009438,40.724392
-73.980873,40.774555
-73.964882,40.763947
-73.938644,40.813148
-73.980576,40.742466
-73.922623,40.700863
-73.98288,40.739571
-73.973885,40.751457
-74.008614,40.705303
-73.958817,40.815216
-74.001122,40.741508
-74.00341,40.748734
-74.001511,40.716167
-73.974068,40.763432
-73.988342,40.741451
-73.983543,40.765549
-73.981453,40.760517
-73.964066,40.774715
-73.962746,40.768021
-73.98806,40.741055
-73.985428,40.754623
-73.975861,40.755924
-74.002113,40.715054
-73.982422,40.770519
-73.978539,40.761887
-74.001282,40.716557
-74.008011,40.703121
-73.974693,40.790504
-73.980782,40.750198
-73.989876,40.729637
-73.981384,40.764271
-73.870491,40.773796
-73.991547,40.750729
-74.01326,40.702381
-73.978683,40.750973
-73.961182,40.764305
-73.974899,40.755035
-73.954025,40.787498
-73.943321,40.790909
-74.006172,40.705872
-73.98774,40.741165
-73.861649,40.768311
-73.787437,40.645458
-73.996368,40.726131
-73.9944,40.76638
-73.969032,40.785255
-73.997261,40.736801
-73.977158,40.754108
-73.974625,40.755733
-73.988365,40.745796
-73.968925,40.790997
-73.973373,40.764805
-73.987396,40.753902
-73.975937,40.750042
-73.973358,40.763348
-73.990074,40.762081
-73.989189,40.747982
-73.982475,40.750969
-74.000999,40.752037
-73.967354,40.787956
-73.975624,40.751808
-73.98069,40.76033
-73.984009,40.728615
-73.982025,40.761681
-73.968079,40.755653
-73.987724,40.741154
-73.984695,40.755371
-73.923378,40.759079
-74.010292,40.709206
-74.004364,40.708508
-73.99218,40.749336
-73.960655,40.761356
-73.996307,40.680958
-73.958366,40.764896
-74.004654,40.716541
-74.004616,40.721378
-73.967133,40.790199
-73.961143,40.765198
-73.851936,40.737549
-73.949341,40.71114
-73.986511,40.763306
-73.958817,40.763897
-74.005875,40.713608
-73.962646,40.77557
-73.94532,40.782516
-73.993408,40.767658
-73.975471,40.756699
-74.013985,40.713776
-73.970177,40.759678
-73.983521,40.748501
-73.969826,40.796337
-73.996384,40.761005
-73.989685,40.752293
-73.987793,40.769676
-73.982384,40.757259
-73.985344,40.753143
-73.984711,40.710629
-73.788033,40.647442
-73.953209,40.764889
-73.978149,40.751148
-73.989296,40.744003
-73.973015,40.764782
-73.986015,40.730942
-73.902611,40.774624
-73.971985,40.756729
-73.977852,40.760674
-74.008987,40.704247
-73.99086,40.729107
-74.007408,40.726341
-73.98098,40.755413
-73.976349,40.751308
-73.976128,40.745789
-73.951584,40.781776
-73.969086,40.749897
-74.005951,40.683468
-73.994614,40.740391
-73.978828,40.759319
-73.975555,40.751919
-74.005409,40.728153
-73.984329,40.752827
-74.005272,40.741146
-73.985344,40.732746
-73.976433,40.756145
-73.970482,40.762653
-73.974525,40.758801
-74.00248,40.750099
-73.989029,40.7444
-73.984772,40.765072
-73.984596,40.760193
-73.99791,40.722752
-73.986809,40.729809
-73.949028,40.808132
-73.714439,40.642963
-73.974007,40.788952
-73.991829,40.754471
-73.991852,40.738468
-73.938316,40.665627
-73.985909,40.749977
-73.937302,40.698082
-73.978462,40.713531
-73.989227,40.730518
-73.913612,40.765446
-73.985352,40.715481
-73.970734,40.751995
-73.988907,40.748341
-73.998505,40.729797
-73.953667,40.728764
-73.974686,40.777821
-73.955353,40.768711
-73.97998,40.761055
-73.967377,40.75642
-73.960846,40.778118
-73.955811,40.764027
-73.979279,40.761654
-73.991447,40.698338
-73.986862,40.739803
-73.95237,40.789024
-73.969902,40.762901
-73.988075,40.740883
-73.983566,40.739193
-73.982254,40.751057
-73.979713,40.754841
-73.973648,40.764729
-73.985321,40.732582
-73.973969,40.75951
-73.980339,40.722404
-73.967262,40.763641
-74.005859,40.725452
-73.976089,40.760132
-73.986977,40.744781
-74.00779,40.751503
-73.956505,40.764637
-73.989746,40.699516
-74.002068,40.724419
-73.959763,40.782257
-74.002937,40.749538
-73.97216,40.757874
-73.945595,40.799011
-73.99472,40.693844
-73.853973,40.683933
-73.997765,40.729252
-73.96331,40.675243
-73.951935,40.878899
-73.988251,40.756523
-73.986992,40.771278
-73.976326,40.69614
-73.991173,40.719616
-73.943657,40.815281
-73.834953,40.849571
-73.883331,40.754765
-73.987984,40.738121
-74.001892,40.740299
-73.968147,40.855194
-73.974106,40.767929
-73.980919,40.784489
-73.946037,40.824509
-73.98114,40.720901
-74.015709,40.711491
-73.997459,40.721127
-74.009422,40.705513
-73.981331,40.73727
-74.002449,40.684238
-73.899223,40.710159
-73.977798,40.7472
-73.944992,40.707802
-73.985832,40.770454
-73.987572,40.756325
-73.957253,40.780354
-73.97876,40.657017
-73.96151,40.795891
-73.987373,40.660442
-73.988106,40.749001
-73.948082,40.795517
-73.958977,40.780617
-73.98436,40.739979
-73.936096,40.811905
-73.914146,40.679928
-73.99469,40.755928
-73.979713,40.772972
-73.85173,40.731953
-73.98304,40.730648
-73.957184,40.690315
-73.999748,40.719307
-73.96714,40.75642
-73.975449,40.761608
-73.991371,40.750259
-73.870567,40.773678
-73.994766,40.718742
-73.978592,40.76469
-73.986397,40.756901
-73.983902,40.74543
-73.986115,40.743462
-73.982437,40.762386
-73.978279,40.752102
-73.960274,40.775993
-73.900452,40.701221
-73.984154,40.74929
-73.983307,40.765453
-73.972755,40.763557
-73.982529,40.766251
-74.004204,40.742619
-73.962959,40.755028
-73.987175,40.744904
-73.957024,40.766705
-73.980034,40.755306
-74.004555,40.741364
-73.970184,40.762901
-73.976349,40.750992
-73.958916,40.763783
-73.999474,40.754314
-73.947006,40.77597
-73.974548,40.756302
-73.975967,40.776306
-73.984352,40.733181
-73.965034,40.755836
-73.976357,40.751293
-73.982277,40.764202
-73.924454,40.765839
-74.003235,40.748962
-73.968475,40.687923
-73.923439,40.866901
-73.991699,40.748909
-73.980766,40.677334
-74.000595,40.747505
-73.956589,40.766933
-73.715767,40.726189
-73.910294,40.771576
-73.986641,40.755577
-73.897202,40.757977
-74.002419,40.74012
-73.961479,40.78035
-74.004425,40.705601
-73.983345,40.770935
-73.972374,40.760475
-73.989731,40.739441
-73.990654,40.738052
-73.968666,40.764545
-73.978699,40.758801
-73.972176,40.76321
-74.005058,40.741203
-73.939369,40.804226
-74.01651,40.709721
-74.001091,40.724205
-73.963646,40.761608
-73.993294,40.727928
-73.993698,40.746964
-73.956429,40.771427
-73.979279,40.765942
-73.952316,40.818748
-73.96981,40.789806
-73.990295,40.751152
-74.016022,40.710068
-74.012886,40.717186
-73.974869,40.759007
-73.989151,40.777328
-73.947647,40.830399
-74.003311,40.740059
-73.986031,40.771397
-73.923698,40.690056
-73.987221,40.687458
-73.99704,40.72541
-73.980347,40.753754
-74.014114,40.714439
-73.981079,40.756111
-73.953209,40.788467
-73.970016,40.763206
-74.015572,40.707752
-73.955887,40.773548
-73.992973,40.724312
-73.934288,40.797573
-74.013397,40.715279
-73.982788,40.756073
-73.942009,40.803959
-73.953987,40.787453
-73.983994,40.755363
-73.9795,40.771481
-73.9757,40.76041
-73.980194,40.735081
-73.987915,40.737919
-73.965263,40.686768
-73.959862,40.771152
-73.950233,40.825504
-73.991966,40.761417
-73.980812,40.738613
-73.990143,40.756592
-73.982002,40.774586
-73.970192,40.762196
-74.015915,40.711109
-73.986855,40.75415
-73.985298,40.7472
-73.987114,40.755283
-73.958443,40.773163
-73.97644,40.749836
-73.981415,40.758808
-74.00444,40.730644
-73.973824,40.764008
-73.986855,40.753422
-73.981133,40.741611
-74.011948,40.72105
-73.982285,40.720711
-73.972168,40.753784
-73.994965,40.750149
-73.96907,40.758301
-73.985733,40.740952
-73.983353,40.781307
-73.957306,40.762016
-74.17675,40.693073
-73.963165,40.771797
-73.98024,40.760658
-73.975479,40.787041
-74.015984,40.711128
-74.012962,40.716358
-73.964119,40.770859
-73.989716,40.741165
-73.960716,40.760857
-73.951195,40.770256
-73.979233,40.762493
-73.98616,40.743523
-73.973381,40.795353
-73.976341,40.741734
-73.95726,40.811031
-73.973869,40.76289
-73.97805,40.764431
-73.997375,40.750637
-73.967545,40.763077
-74.002708,40.749847
-73.97995,40.739086
-73.990189,40.739319
-74.009811,40.722054
-73.969391,40.763481
-73.978882,40.760216
-74.013077,40.716705
-73.974602,40.761829
-73.870361,40.77372
-73.973572,40.754494
-73.93956,40.847641
-74.013771,40.714378
